"ID"	"Study.name"	"Outcome"	"PERSON"	"Sample.size"	"Correlation"	"Fisher.s.Z"	"Std.Err"	"Full.Reference"	"Long.Dup"	"raw.r."	"Study"	"SEX"	"Best."	"AGE"	"East.West"	"setting2"	"Setting"	"1st"	"2nd"	"3rd"	"4th"	"aveORonlyR"	"aveDVs"	"Country"	"Pub"	"z"	"t"	"df"	"d_est"	"p.onetail"	"p.twotail"
"211"	"GLL04AB"	"AggBeh"	"."	572	0.264	0.270403227988963	0.0419221808150319	"Gentile, D.A., Lynch, P.L., Linder, J.R., & Walsh, D.A. (2004). The effects of violent video game habits on adolescent hostility, aggressive behaviors, and school performance. Journal of Adolescence, 27, 5-22."	"Blank"	"y"	1	"MF"	"y"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.319000"	"0.202000"	"."	"."	"0.264"	"fights,Tagg"	"US"	"Journal"	6.45012312651458	6.53474899394529	570	0.547421031163842	7.07404061509783e-11	1.41480812301957e-10
"213"	"GM07AC"	"AggCog"	"Third"	167	0.1918	0.194205247834253	0.078086880944303	"Giumetti, G. W., & Markey, P. M. (2007). Violent video games and anger as predictors of aggression. Journal of Research in Personality, 41, 1234-1243."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1918"	"."	"US"	"Journal"	2.48704065888832	2.51032216857509	165	0.390856631548195	0.00651252476101781	0.0130250495220356
"214"	"GSH87AB"	"AggBeh"	"both"	73	-0.055	-0.055055559208212	0.119522860933439	"Graybill, D., Strawniak, M., Hunter, T., & O’Leary, M. (1987).  Effects of playing versus observing violent versus nonviolent video games on children’s aggression.  Psychology: A Quarterly Journal of Human Behavior, 24, 1-8."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Exp"	"Exp"	"-0.114200"	"0.020000"	"."	"."	"-0.055"	"#hurt/dur"	"US"	"Journal"	-0.460627856279912	-0.4641407821595	71	-0.110166753417329	0.678016551755545	0.64396689648891
"215"	"GSH87AC"	"AggCog"	"."	69	0.288	0.296383997626162	0.123091490979333	"Graybill, D., Strawniak, M., Hunter, T., & O’Leary, M. (1987).  Effects of playing versus observing violent versus nonviolent video games on children’s aggression.  Psychology: A Quarterly Journal of Human Behavior, 24, 1-8."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"5 measures"	"."	"0.288"	"MC,p-f, RH"	"US"	"Journal"	2.40783497923447	2.46168206069329	67	0.601484659073566	0.0082045688127411	0.0164091376254822
"216"	"GSH87PB"	"ProsBeh"	"."	73	-0.139	-0.139905729509726	0.119522860933439	"Graybill, D., Strawniak, M., Hunter, T., & O’Leary, M. (1987).  Effects of playing versus observing violent versus nonviolent video games on children’s aggression.  Psychology: A Quarterly Journal of Human Behavior, 24, 1-8."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Exp"	"Exp"	"-0.114200"	"0.162800"	"."	"."	"-0.139"	"#help/dur"	"US"	"Journal"	-1.17053531363877	-1.18271617641768	71	-0.280725173004334	0.879566433381137	0.240867133237726
"217"	"GTG87AB"	"AggBeh"	"."	5218	0.1447	0.145722794168847	0.0138475468647216	"Grusser,-S-M; Thalemann, R. Griffiths,M-D. (2007). Excessive computer game playing: evidence for addiction and aggression? Cyberpsychol-Behav. 2007 Apr; 10(2): 290-2."	"NB"	"y"	1	"MF"	"n"	"Adult"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.1447"	"."	"Germany"	"Journal"	10.5233653001814	10.5616615186764	5216	0.292478165032492	4.08157211901823e-26	8.16314423803645e-26
"218"	"H94AA"	"AggAff"	"Third"	32	-0.01	-0.0100003333533348	0.185695338177052	"Hoffman, K. D. (1994). Effects of playing versus witnessing video game violence on attitudes toward aggression and acceptance of violence as a means of conflict resolution. Dissertation: University of Alabama, Tuscaloosa, AL."	"NB"	"y"	1	"M"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.01"	"."	"US"	"Dissertation (unpub)"	-0.0538534432339919	-0.0547749945687172	30	-0.0200010000750062	0.521659558645541	0.956680882708917
"219"	"H94AC"	"AggCog"	"Third"	32	0.232	0.236302205472896	0.185695338177052	"Hoffman, K. D. (1994). Effects of playing versus witnessing video game violence on attitudes toward aggression and acceptance of violence as a means of conflict resolution. Dissertation: University of Alabama, Tuscaloosa, AL."	"NB"	"y"	1	"M"	"n"	"Adult"	"West"	"Exp"	"Exp"	"0.277000"	"0.186000"	"."	"."	"0.232"	"Tagg, Hypo"	"US"	"Dissertation (unpub)"	1.2725263207609	1.30635932090856	30	0.477014978845833	0.100678886847457	0.201357773694915
"220"	"H95AB"	"AggBeh"	"."	96	0.331	0.343950879133442	0.103695169473043	"Hind, P. A. (1995). A study of reported satisfaction with differentially aggressive computer games amonst incarcerated young offenders.  Issues in Criminological and Legal Psychology, No. 22: Criminal Behavior: Perceptions, Attributions, and Rationality. "	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.331"	"."	"UK"	"Journal"	3.3169421572994	3.40086845603137	94	0.701545596256418	0.00049384020232436	0.000987680404648719
"221"	"HHW08AB"	"AggBeh"	"."	314	0.3181	0.329531782595906	0.0567047977123743	"Hoph, W. H., Huber, G. L., & Weib, R. H. (2008). Media violence and youth violence: A 2-year longitudinal study. Journal of Media Psychology, 20, 79-96."	"Blank"	"y"	1	"MF"	"y"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.351000"	"0.284000"	"."	"."	"0.361"	"T1,T2"	"Germany"	"Journal"	5.81135628536057	5.92661124737506	312	0.671056580570584	4.09043874143746e-09	8.18087748287492e-09
"222"	"HHW08ABL"	"AggBeh"	"."	314	0.351	0.366583810628054	0.0567047977123743	"Hoph, W. H., Huber, G. L., & Weib, R. H. (2008). Media violence and youth violence: A 2-year longitudinal study. Journal of Media Psychology, 20, 79-96."	"L"	"y"	1	"MF"	"y"	"Child"	"West"	"Long"	"Long"	"."	"."	"."	"."	"0.351"	"."	"Germany"	"Journal"	6.46477591697778	6.62116469343627	312	0.749699272166694	7.78470386738159e-11	1.55694077347632e-10
"226"	"HHW08AC"	"AggCog"	"."	314	0.2402	0.244986347581126	0.0567047977123743	"Hoph, W. H., Huber, G. L., & Weib, R. H. (2008). Media violence and youth violence: A 2-year longitudinal study. Journal of Media Psychology, 20, 79-96."	"Blank"	"y"	1	"MF"	"y"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.196000"	"0.283000"	"."	"."	"0.2402"	"T1,T2"	"Germany"	"Journal"	4.32038129866504	4.370738182034	312	0.4948886465776	8.44278106292439e-06	1.68855621258488e-05
"227"	"HHW08ACL"	"AggCog"	"."	314	0.2	0.202732554054082	0.0567047977123743	"Hoph, W. H., Huber, G. L., & Weib, R. H. (2008). Media violence and youth violence: A 2-year longitudinal study. Journal of Media Psychology, 20, 79-96."	"L"	"y"	1	"MF"	"y"	"Child"	"West"	"Long"	"Long"	"."	"."	"."	"."	"0.2"	"."	"Germany"	"Journal"	3.57522753334576	3.60555127546399	312	0.408248290463863	0.00018125689944225	0.0003625137988845
"231"	"HN94AB"	"AggBeh"	"Third"	616	0.1663	0.167858999140218	0.040389619586101	"Hagell, A. & Newburn, T. (1994). Young Offenders and the Media: Viewing Habits and Preferences."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.192200"	"0.140000"	"."	"."	"0.1663"	"time, pref"	"UK"	"Book"	4.15599356617813	4.17894250675778	614	0.337296788621308	1.67702249367324e-05	3.35404498734648e-05
"232"	"IC00AB"	"AggBeh"	"."	1230	0.131	0.131757175425364	0.0285481334769959	"Information and Communications Policy Bureau, Ministry of Posts and Telecommunications (2000). Kodomo no terebi to terebigemu heno sesshokujoukyou ni kansuru ankeeto chosa houkokusho [A survey report of children’ exposure to television and video games], Tokyo: Author. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.131"	"."	"Japan"	"Other?"	4.61526409534038	4.63051492521721	1228	0.264277445717282	2.01767080302464e-06	4.03534160604927e-06
"233"	"IC00AC"	"AggCog"	"."	1230	0.138	0.138886172011292	0.0285481334769959	"Information and Communications Policy Bureau, Ministry of Posts and Telecommunications (2000). Kodomo no terebi to terebigemu heno sesshokujoukyou ni kansuru ankeeto chosa houkokusho [A survey report of children’ exposure to television and video games], Tokyo: Author. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.138"	"."	"Japan"	"Other?"	4.86498257839542	4.88262652218924	1228	0.278666214560382	5.92326085175819e-07	1.18465217035164e-06
"234"	"IG95ABb"	"AggBeh"	"Third"	60	0.307	0.317229857217159	0.132453235706504	"Irwin, A. R., & Gross, A. M. (1995). Cognitive tempo, violent video games, and aggressive behavior in young boys. Journal of Family Violence, 10, 337-350."	"Exp"	"y"	1	"M"	"y"	"Child"	"West"	"Exp"	"Exp"	"0.285200"	"0.496500"	"0.121200"	"0.284700"	"0.307"	"2 p & 2 v "	"US"	"Journal"	2.39503289991414	2.45667644156676	58	0.645154840465296	0.00851831236814528	0.0170366247362906
"235"	"IK07AA"	"AggAff"	"First"	120	0.1811	0.183119755170829	0.0924500327042048	"Ivory, J. D., & Kalyaraman, S. (2007). The effects of technological advancement and violent content in video games on players' feelings of presence, involvement, physiological arousal, and aggression. Journal of Communication, 57, 532-555."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1811"	"."	"US"	"Journal"	1.98074300045651	2.00032555672449	118	0.368289787010779	0.0238806479040666	0.0477612958081332
"236"	"IK07AC"	"AggCog"	"First"	120	0.0388	0.0388194879631398	0.0924500327042048	"Ivory, J. D., & Kalyaraman, S. (2007). The effects of technological advancement and violent content in video games on players' feelings of presence, involvement, physiological arousal, and aggression. Journal of Communication, 57, 532-555."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.0388"	"."	"US"	"Journal"	0.419896963015073	0.421793495039622	118	0.0776584771056198	0.336971592970525	0.673943185941051
"237"	"IK07PA"	"PhysArous"	"First"	120	0.021	0.0210030878170776	0.0924500327042048	"Ivory, J. D., & Kalyaraman, S. (2007). The effects of technological advancement and violent content in video games on players' feelings of presence, involvement, physiological arousal, and aggression. Journal of Communication, 57, 532-555."	"NB"	"y"	1	"MF"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.021"	"."	"US"	"Journal"	0.227183130202639	0.228168707063145	118	0.0420092640642019	0.409955003139944	0.819910006279888
"238"	"ISK03AA"	"AggAff"	"."	771	0.138	0.138886172011292	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.109000"	"0.166600"	"."	"."	"0.138"	"T1irr,T2irr"	"Japan"	"Conf. Proceedings"	3.84892650227693	3.86382539320395	769	0.278666214560382	6.05177224440412e-05	0.000121035444888082
"239"	"ISK03AAL"	"AggAff"	"."	771	0.1052	0.105590681716644	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.1052"	"."	"Japan"	"Conf. Proceedings"	2.92621480862499	2.93356343568737	769	0.211574006225441	0.00172529698878554	0.00345059397757108
"240"	"ISK03AB"	"AggBeh"	"."	771	0.1924	0.194828237682617	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.190300"	"0.194600"	"."	"."	"0.1924"	"T1p&v; T2p&v"	"Japan"	"Conf. Proceedings"	5.39923850264637	5.43699706782313	769	0.392126257602396	3.64117038652696e-08	7.28234077305393e-08
"241"	"ISK03ABL"	"AggBeh"	"."	771	0.177	0.178883953291603	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.177"	"."	"Japan"	"Conf. Proceedings"	4.95737753215735	4.98710241804331	769	0.359679025585746	3.79029674612462e-07	7.58059349224925e-07
"242"	"ISK03AC"	"AggCog"	"."	771	0.155	0.15625949779936	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.154900"	"0.155100"	"."	"."	"0.155"	"T1hos, T2hos"	"Japan"	"Conf. Proceedings"	4.33039022965902	4.35086413247408	769	0.313792346826967	7.69479912789371e-06	1.53895982557874e-05
"243"	"ISK03ACL"	"AggCog"	"."	771	0.0894	0.0896393210244461	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.0894"	"."	"Japan"	"Conf. Proceedings"	2.48415773392508	2.48910478816419	769	0.179518828718776	0.00650845864801501	0.01301691729603
"244"	"ISS03PBb"	"ProsBeh"	"."	780	-0.05	-0.0500417292784913	0.0358748001667088	"Ihori, N., Sakamoto, A., Shibuya, A. & Yukawa, S. (2003) Shiin betsu no terebigemu sesshoku niyoru kodomo heno eikyou: Shogakusei wo taisho nishita paneru kenkyu [Effects of violent and prosocial scenes of video games on children: A panel study on elementary school children]. Proceedings of the Fall Conference of Japan Association of Simulation and Gaming. pp.30-33."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"-0.010500"	"-0.089000"	"."	"."	"-0.05"	"Vsc,Vs*Wtime"	"Japan"	"Conf. Proceedings"	-1.39489917841909	-1.396379134303	778	-0.100125234864352	0.918500694440463	0.162998611119075
"246"	"ISS03PBLb"	"ProsBeh"	"."	780	-0.09	-0.0902441878561468	0.0358748001667088	"Ihori, N., Sakamoto, A., Shibuya, A. & Yukawa, S. (2003) Shiin betsu no terebigemu sesshoku niyoru kodomo heno eikyou: Shogakusei wo taisho nishita paneru kenkyu [Effects of violent and prosocial scenes of video games on children: A panel study on elementary school children]. Proceedings of the Fall Conference of Japan Association of Simulation and Gaming. pp.30-33."	"L"	"y"	1	"MF"	"y"	"Child"	"East"	"Long"	"Long"	"-0.037200"	"-0.143000"	"."	"."	"-0.09"	"Vsc,Vs*Wtime"	"Japan"	"Conf. Proceedings"	-2.51553144370939	-2.52056767762375	778	-0.180733458781983	0.994042247706616	0.0119155045867674
"249"	"J99"	"AggBeh"	"."	201	0.1356	0.136440399983043	0.0710669054518702	"Janey, B. A. (1999). Masculine ideology, television viewing, and father availability as risk factors in the development of aggression in preadolescent males. Dissertation, Kansas State University, Manhattan, KS"	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.190000"	"0.080000"	"."	"."	"0.1356"	"self-rep, teacher-rep"	"US"	"Dissertation (unpub)"	1.91988660707123	1.93070604656247	199	0.273728245760817	0.0274702643403292	0.0549405286806584
"250"	"JK95PA"	"PhysArous"	"Third"	9	0.6319	0.744572809375957	0.408248290463863	"Joh, H., & Kondo, T. (1995). Konpyutagemu ga kodomo no jiritsusinkeikeihannou ni oyobosu eikyou [Effects of computer game on responses in the autonomic nervous system in children]. Japanese Journal of Educational Psychology, 43, 418-423."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.6319"	"."	"Japan"	"Journal"	1.82382345932166	2.15708716858835	7	1.63060462982092	0.0339496708375077	0.0678993416750155
"251"	"K01AB"	"AggBeh"	"First"	24	0.1956	0.198153386255643	0.218217890235992	"Katori, T. (2001). Bouryokuteki bideogemu no kougeki sokushin kouka to sougosayousei [The effects of violent video games and interactivity on aggression].Proceedings of the 42nd convention of the Japanese Society of Social Science, pp. 602-603. "	"Exp"	"y"	1	"M"	"y"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1956"	"."	"Japan"	"Conf. Proceedings"	0.908052891728308	0.935515972296183	22	0.398905350911323	0.179839320987072	0.359678641974143
"252"	"K01AC"	"AggCog"	"First"	24	0.3748	0.393995973214179	0.218217890235992	"Katori, T. (2001). Bouryokuteki bideogemu no kougeki sokushin kouka to sougosayousei [The effects of violent video games and interactivity on aggression].Proceedings of the 42nd convention of the Japanese Society of Social Science, pp. 602-603. "	"Exp"	"y"	1	"M"	"y"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3748"	"."	"Japan"	"Conf. Proceedings"	1.80551637076177	1.89618923299019	22	0.808537805638608	0.0355724983258593	0.0711449966517185
"253"	"K02DS"	"Desen"	"Third"	40	-0.4255	-0.454388905531958	0.164398987305357	"Knapp, H. E. (2002). Desensitization aftereffects of playing violent videogames. Dissertation Abstracts International Section A: Humanities and Social Sciences, 63(5-A), 1997."	"NB"	"y"	1	"M"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.4255"	"."	"US"	"Dissertation (unpub)"	-2.76393980875302	-2.89842946081225	38	-0.940374692360466	0.996901826374994	0.00619634725001286
"254"	"K04ABF"	"AggBeh"	"."	2143	0.3779	0.397607514239442	0.0216168850583558	"Kuntsche, E.N. (2004). Hostility among adolescents in Switzerland? Multivariate relations between excessive media uee and forms of violence. Journal of Adolescent Health, 34, 230-236."	"NB"	"y"	1	"F"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.130700"	"0.540600"	"0.410500"	"."	"0.3379"	"bully,hit,fight"	"Switzwerland"	"Journal"	18.3933768980166	18.8862735099577	2141	0.816334097301732	5.21026279645817e-74	1.04205255929163e-73
"255"	"K04ABM"	"AggBeh"	"."	2079	0.1532	0.154415713251769	0.0219475640653074	"Kuntsche, E.N. (2004). Hostility among adolescents in Switzerland? Multivariate relations between excessive media uee and forms of violence. Journal of Adolescent Health, 34, 230-236."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.236200"	"0.176700"	"0.042500"	"."	"0.1532"	"bully,hit,fight"	"Europe"	"Journal"	7.03566522427218	7.06535962186016	2077	0.310060197569637	1.08883012822175e-12	2.1776602564435e-12
"256"	"K98AC"	"AggCog"	"Third"	52	0.234	0.238417017362371	0.142857142857143	"Kirsh, S.J. (1998). Seeing the world through Mortal Kombat-colored glasses: Violent video games and the development of a short-term hostile attribution bias. Childhood, 5, 177-184."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"0.364100"	"0.045200"	"0.274400"	"."	"0.234"	"2 intent,1 retaliation"	"US"	"Journal"	1.6689191215366	1.7018798444331	50	0.48136431150534	0.0474944274345868	0.0949888548691737
"257"	"KBB07AB"	"AggBeh"	"First"	99	0.238	0.242652948778948	0.102062072615966	"Konijn, E. A., Bijnank, M. N., & Bushman, B. J. (2007). I wish I were a warrior: The role of wishful identification in the effects of violent video games on aggression in adolescent boys. Developmental Psychology, 43, 1038-1044."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.238"	"."	"Netherlands"	"Journal"	2.37750363636049	2.41337614800349	97	0.490082443380058	0.0088415162346531	0.0176830324693062
"258"	"KM04AC"	"AggCog"	"."	231	0.1841	0.186223236451078	0.0662266178532522	"Krahé, B., & Möller, I. (2004). Playing violent electronic games, hostile attributional style, and aggression-related norms in German adolescents. Journal of Adolescence, 27, 53-69. "	"Blank"	"y"	1	"MF"	"y"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.060000"	"0.300000"	"."	"."	"0.1841"	"HABp, agg.normsp"	"Germany"	"Journal"	2.81190920641183	2.83438520606126	229	0.374602893004002	0.00250080002376046	0.00500160004752092
"260"	"KM07AC"	"AggCog"	"First"	196	0.1499	0.151038135715653	0.0719815750748695	"Kirsh, S.J., & Mounts, J.R.W. (2007). Violent video game play impacts facial emotion recognition. Aggressive Behavior, 33, 353-358."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1499"	"."	"US"	"Journal"	2.09828884070063	2.1117254440291	194	0.303226102260272	0.0179950183576682	0.0359900367153365
"262"	"KO08ABf"	"AggBeh"	"."	665	0.239	0.243713261883728	0.0388661037168236	"Kutner, L. & Olsen, C. (2008). Grand theft childhood: The surprising truth about violent video games and what parents can do. New York, NY, US: Simon & Schuster."	"NB"	"y"	1	"F"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.289000"	"0.189000"	"."	"."	"0.239"	"Fights, Hitting"	"US"	"Book"	6.27058641276239	6.33762712114236	663	0.49226608414212	2.15556191500304e-10	4.31112383000608e-10
